date,time,pressure,pressure_setpoint,mfc1_Ar,mfc2_Ar,rh,rh_setpoint,temp,bias,current,max_iv_current,max_cv_current,cv_area,low_freq_z,note
2019-08-01_15-49-52,9.667,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-49-54,9.7,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-49-56,9.734,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-49-58,9.767,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_15-50-00,9.8,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-50-02,9.834,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-50-04,9.868,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-50-06,9.901,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-50-08,9.934,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-50-10,9.967,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-50-12,10.001,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-50-14,10.034,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-50-16,10.067,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-50-18,10.101,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_15-50-20,10.135,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-50-22,10.167,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-50-24,10.201,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-50-26,10.234,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-50-28,10.268,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-50-30,10.301,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-50-32,10.334,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-50-34,10.367,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-50-36,10.401,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-50-38,10.435,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-50-40,10.467,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-50-42,10.5,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-50-44,10.535,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-50-46,10.568,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-50-48,10.6,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-50-50,10.634,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-50-52,10.668,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-50-54,10.701,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-50-56,10.735,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-50-58,10.767,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-51-00,10.8,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-51-02,10.834,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-51-04,10.868,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-51-06,10.9,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-51-08,10.935,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-51-10,10.968,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-51-12,11.0,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-51-14,11.034,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-51-16,11.067,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-51-18,11.1,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-51-20,11.134,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-51-22,11.168,,,,,5.868,2.0,,,,,,,,pedotpss
2019-08-01_15-51-24,11.2,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-51-26,11.234,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-51-28,11.267,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-51-30,11.3,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-51-32,11.335,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-51-34,11.367,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-51-36,11.401,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-51-38,11.434,,,,,5.997,2.0,,,,,,,,pedotpss
2019-08-01_15-51-40,11.468,,,,,5.868,2.0,,,,,,,,pedotpss
2019-08-01_15-51-42,11.5,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-51-44,11.534,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-51-46,11.568,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-51-48,11.6,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-51-50,11.634,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-51-52,11.668,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-51-54,11.7,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-51-56,11.735,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-51-58,11.767,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-00,11.801,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-52-02,11.835,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-04,11.868,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-52-06,11.9,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-08,11.934,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-52-10,11.967,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-12,12.001,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-14,12.034,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-16,12.067,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-18,12.101,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-52-20,12.134,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-52-22,12.167,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-24,12.2,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-26,12.234,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-28,12.267,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-30,12.301,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-32,12.334,,,,,5.971,2.0,,,,,,,,pedotpss
2019-08-01_15-52-34,12.367,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-36,12.401,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-38,12.434,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-40,12.468,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-42,12.501,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-52-44,12.534,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-46,12.567,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-48,12.601,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-50,12.634,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-52-52,12.669,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-52-54,12.701,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-52-56,12.735,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-52-58,12.768,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-00,12.802,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-53-02,12.834,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-04,12.868,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-06,12.901,,,,,5.868,2.0,,,,,,,,pedotpss
2019-08-01_15-53-08,12.935,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-10,12.969,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-12,13.001,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-14,13.036,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-16,13.068,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-53-18,13.101,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-53-20,13.136,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-22,13.168,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-24,13.202,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-26,13.236,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-28,13.268,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-30,13.301,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-32,13.334,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-53-34,13.368,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-53-36,13.401,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-53-38,13.436,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-40,13.468,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-42,13.502,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-53-44,13.535,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-46,13.568,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-53-48,13.601,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-53-50,13.635,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-53-52,13.668,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-53-54,13.701,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-53-56,13.734,,,,,5.818,2.0,,,,,,,,pedotpss
2019-08-01_15-53-58,13.768,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-54-00,13.801,,,,,5.856,2.0,,,,,,,,pedotpss
2019-08-01_15-54-02,13.834,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-54-04,13.869,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-54-06,13.901,,,,,5.997,2.0,,,,,,,,pedotpss
2019-08-01_15-54-08,13.936,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-54-10,13.968,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-54-12,14.001,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_15-54-14,14.035,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-54-16,14.069,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-54-18,14.101,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-54-20,14.136,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-54-22,14.168,,,,,5.818,2.0,,,,,,,,pedotpss
2019-08-01_15-54-24,14.201,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-54-26,14.235,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-54-28,14.268,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-54-30,14.302,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-54-32,14.334,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-54-34,14.368,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-54-36,14.402,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-54-38,14.436,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-54-40,14.469,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-54-42,14.501,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-54-44,14.534,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-54-46,14.569,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-54-48,14.601,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-54-50,14.636,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-54-52,14.668,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-54-54,14.701,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-54-56,14.736,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-54-58,14.769,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-55-00,14.801,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-55-02,14.834,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-55-04,14.869,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-55-06,14.901,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-55-08,14.936,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-55-10,14.969,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-55-12,15.001,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-55-14,15.036,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-55-16,15.069,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-55-18,15.101,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-55-20,15.134,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-55-22,15.168,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-55-24,15.202,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-55-26,15.236,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-55-28,15.269,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-55-30,15.301,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-55-32,15.336,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-55-34,15.368,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-55-36,15.402,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-55-38,15.434,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-55-40,15.469,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-55-42,15.501,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-55-44,15.534,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-55-46,15.569,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-55-48,15.602,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-55-50,15.635,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-55-52,15.669,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-55-54,15.702,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-55-56,15.736,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-55-58,15.768,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-56-00,15.802,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-02,15.836,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-04,15.868,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-56-06,15.901,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-08,15.935,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-10,15.968,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-56-12,16.002,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-14,16.034,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-16,16.068,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-18,16.102,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-56-20,16.136,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-56-22,16.168,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-56-24,16.201,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-56-26,16.235,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-28,16.269,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-56-30,16.302,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-32,16.335,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-34,16.368,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-36,16.402,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-38,16.436,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_15-56-40,16.468,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-42,16.501,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-44,16.535,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-56-46,16.569,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-48,16.602,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-56-50,16.636,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-56-52,16.668,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-56-54,16.702,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-56,16.736,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-56-58,16.769,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-57-00,16.802,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-02,16.835,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-04,16.869,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-06,16.902,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-57-08,16.936,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-10,16.968,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-12,17.001,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-14,17.034,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-57-16,17.069,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-18,17.102,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-57-20,17.136,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-22,17.168,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-24,17.202,,,,,6.182,2.0,,,,,,,,pedotpss
2019-08-01_15-57-26,17.235,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-57-28,17.269,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-57-30,17.302,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-57-32,17.335,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-34,17.368,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-57-36,17.402,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-38,17.434,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-40,17.468,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-42,17.502,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-44,17.536,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-57-46,17.568,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-48,17.602,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-50,17.634,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-57-52,17.668,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-57-54,17.701,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-56,17.736,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-57-58,17.768,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-58-00,17.802,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-58-02,17.836,,,,,5.945,2.0,,,,,,,,pedotpss
2019-08-01_15-58-04,17.868,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-58-06,17.902,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-58-08,17.935,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-58-10,17.968,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-58-12,18.002,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-58-14,18.034,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-58-16,18.069,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-58-18,18.102,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-58-20,18.136,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-58-22,18.169,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-58-24,18.201,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-58-26,18.235,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_15-58-28,18.269,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-58-30,18.302,,,,,5.881,2.0,,,,,,,,pedotpss
2019-08-01_15-58-32,18.334,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-58-34,18.368,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-58-36,18.402,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-58-38,18.434,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_15-58-40,18.469,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-58-42,18.502,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-58-44,18.536,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-58-46,18.569,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-58-48,18.602,,,,,5.894,2.0,,,,,,,,pedotpss
2019-08-01_15-58-50,18.636,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-58-52,18.669,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-58-54,18.702,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-58-56,18.736,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-58-58,18.768,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-59-00,18.802,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-59-02,18.834,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-59-04,18.868,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-59-06,18.901,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-59-08,18.934,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-59-10,18.969,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_15-59-12,19.002,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-59-14,19.035,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-59-16,19.069,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-59-18,19.102,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-59-20,19.136,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_15-59-22,19.168,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-59-24,19.202,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_15-59-26,19.234,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-59-28,19.268,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_15-59-30,19.302,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-59-32,19.335,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-59-34,19.368,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-59-36,19.402,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-59-38,19.434,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-59-40,19.469,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-59-42,19.502,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-59-44,19.536,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-59-46,19.568,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-59-48,19.602,,,,,5.932,2.0,,,,,,,,pedotpss
2019-08-01_15-59-50,19.634,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-59-52,19.669,,,,,5.907,2.0,,,,,,,,pedotpss
2019-08-01_15-59-54,19.702,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-59-56,19.735,,,,,5.92,2.0,,,,,,,,pedotpss
2019-08-01_15-59-58,19.769,,,,,5.932,2.0,,,,,,,,pedotpss
